logA,n_s,theta_s_1e2,omega_b,omega_cdm,z_reio,w_0,w_1,w_2,w_3,w_4,gdm_c_eff2,gdm_c_vis2,A_planck,gdm_alpha
3.0496500693519093,0.964503784252252,1.041832886403673,0.022356530502299517,0.11874313268581906,7.732136814058254,-0.6112571349321098,0.47359104464149465,-0.37476366199486344,0.4525384432591032,0.25954538478498435,0.0,0.05350212898831542,1.0003006005385486,0.01
3.0490247505075483,0.9745764109714796,1.0416014022136633,0.022542839531588445,0.1212576038703682,8.285799509797025,0.4023280377932189,-0.7704032490687678,0.3205669873015192,0.9716079236661884,0.43182576223749636,0.6655047716933982,0.0,0.9965380969013593,0.02
3.050807524798601,0.9657943687904297,1.0415154439657783,0.022730948290334355,0.12101060697506995,7.883404709836902,-0.5612206871615746,-0.16521052413920423,-0.11026913584097087,1.0,0.703823721252135,0.2507261112049956,0.39340245895272397,0.9970524472489919,0.03
3.0491735615129656,0.9641957919125589,1.0413697222294684,0.0221402902742235,0.121318425680355,7.634306723380775,-0.10676392701639373,-0.20292393417597332,-0.25886794882877634,0.9852542246020976,-0.24032290609658435,0.10895554138010985,0.10720880787580618,0.9985788382923234,0.04
3.0499054778129255,0.9620469891422246,1.0414576958035688,0.022464209000409355,0.12097217922526904,7.310416550625103,0.512186831820852,-0.4415065981239362,-0.17223966444960692,0.9934974923653724,0.24549103438163622,0.09315177784246698,0.1366244260356944,1.0003795116709993,0.05
