logA,n_s,theta_s_1e2,omega_b,omega_cdm,tau_reio,w_0,w_1,w_2,w_3,w_4,A_planck,gdm_alpha,run
3.045160230300886,0.9649918623467469,1.0413066128347477,0.022216774203416282,0.12686522905780453,0.046700658222330105,-0.16668874394382366,0.4991232820084018,-0.043964513932868654,0.5857783211998144,-0.2009737077110062,0.9980753117281338,0.02,0
3.0495011197356803,0.9665055908012622,1.041351571872954,0.02242958404013792,0.12242627458418288,0.05280956196275445,-0.522857592656309,0.07155304109220806,0.12752472831665768,0.9914039490963396,0.9925194518207592,0.9995561355625595,0.02,1
3.0494647672234234,0.967617180949065,1.0409319059380355,0.022477271978143837,0.11972037986669204,0.058138990430871576,0.6800643162867479,-0.285008155216339,0.14629409392643433,0.9999999999999999,-0.12251626212331748,1.0000588162450474,0.02,3
3.0510138100530066,0.9622083146838787,1.0412644651282177,0.02232294667853848,0.12303181754822247,0.05591574298820302,-0.6545066496507691,-0.20100484968818488,0.11858473301037231,0.4523148130320138,0.5509344241370026,0.9984764026947646,0.02,4
