logA,n_s,theta_s_1e2,omega_b,omega_cdm,z_reio,w_0,w_1,w_2,w_3,w_4,gdm_c_eff2,gdm_c_vis2,A_planck,gdm_alpha
3.0493194163224593,0.9620321743948353,1.0418689725888515,0.022418109933468537,0.12018920255654708,6.689997956877744,-0.036140209034325854,0.8526886762453282,-0.9519461115153188,-0.9084722195165431,0.4899618935777588,0.9349211337632509,0.40395883736073945,1.000994998781228,0.01
3.049300577571746,0.9663574326802845,1.0417088315967291,0.02238756692810419,0.12115800141297652,7.638724177237669,0.0498226282346325,-0.48942294387284946,-0.9981527073962878,-0.1577312973760202,0.2128973880880735,0.6609447501866573,0.6942130105084426,0.9991311276199026,0.02
3.049438203001127,0.9747609579112264,1.0413030480565346,0.022414030758166833,0.12056384627936303,8.976941786446433,0.3433769699629451,-0.634508561851821,0.4212037419614866,0.1593162151914591,-0.2883854301775438,0.6852575193413734,0.38384423543498825,1.0000625757019568,0.03
3.0470172816392997,0.9633220280979949,1.041615549169485,0.022335487764221035,0.12064475317101887,7.507948980260134,0.372983480419003,0.2119941756692733,0.6910506209668348,-0.8254250728458696,0.2481336795985345,0.15044659740920513,0.9389416928346344,1.0008879701230364,0.04
3.050115112770396,0.9646812950990691,1.041543959370366,0.02229158394412246,0.12072693296749173,7.976272850684801,0.7412452275932896,0.36290349167303476,-1.0,0.08632246367973295,0.17558622526077777,0.7295057896206383,0.6898721751852095,0.9996493904372673,0.05

